              * /home/aparveen111/esim-workspace/6t_ram/6t_ram.cir
              Transient Analysis  Sat Oct  8 22:21:01  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
83	2.000002e-06	1.162401e-03	-8.87796e-03	6.529098e-03	
84	2.000002e-06	3.145912e-04	-3.47575e-04	1.954818e-04	
85	2.000002e-06	5.730704e-05	3.236375e-05	1.417109e-04	
86	2.000002e-06	2.887814e-06	-2.23091e-05	1.747687e-04	
87	2.000003e-06	1.397651e-05	1.692233e-05	1.461824e-04	
88	2.000003e-06	9.447912e-06	-1.61757e-05	1.729654e-04	
89	2.000005e-06	9.745585e-06	1.535318e-05	1.468831e-04	
90	2.000007e-06	6.871883e-06	-1.36303e-05	1.724024e-04	
91	2.000012e-06	2.251340e-06	1.729741e-05	1.466447e-04	
92	2.000023e-06	-8.90206e-06	-8.93046e-06	1.715094e-04	
93	2.000044e-06	-4.36278e-05	2.726337e-05	1.452134e-04	
94	2.000081e-06	-3.90048e-05	-1.07020e-05	1.684311e-04	
95	2.000119e-06	-7.15852e-05	3.068189e-05	1.391491e-04	
96	2.000196e-06	-3.53309e-05	-1.23616e-05	1.258064e-04	
97	2.000273e-06	-6.19256e-05	2.506028e-05	4.295571e-05	
98	2.000406e-06	-2.02450e-05	-9.79623e-06	2.534411e-05	
99	2.000546e-06	-3.69197e-05	1.831944e-05	-3.68382e-06	
100	2.000753e-06	6.285094e-06	-1.77906e-05	1.561793e-05	
101	2.001110e-06	-1.42597e-05	1.770207e-05	-1.24685e-05	
102	2.001475e-06	1.425248e-05	-1.76815e-05	1.244262e-05	
103	2.002027e-06	-1.42574e-05	1.766993e-05	-1.24245e-05	
104	2.002914e-06	1.425989e-05	-1.76634e-05	1.241458e-05	
105	2.004686e-06	-1.42608e-05	1.766025e-05	-1.24088e-05	
106	2.008231e-06	1.426147e-05	-1.76588e-05	1.240831e-05	
107	2.015321e-06	-1.42617e-05	1.765802e-05	-1.24061e-05	
108	2.029500e-06	1.426180e-05	-1.76577e-05	1.240631e-05	
109	2.057860e-06	-1.42619e-05	1.765747e-05	-1.24055e-05	
110	2.114578e-06	1.426188e-05	-1.76574e-05	1.240582e-05	
111	2.228015e-06	-1.42620e-05	1.765733e-05	-1.24053e-05	
112	2.454888e-06	1.426190e-05	-1.76573e-05	1.240569e-05	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	2.774888e-06	-1.42620e-05	1.765730e-05	-1.24053e-05	
114	3.000000e-06	1.426191e-05	-1.76573e-05	1.240550e-05	
115	3.000000e-06	-1.15003e-03	5.650333e-03	-6.63027e-03	
116	3.000000e-06	-8.50566e-04	3.114640e-03	-5.37884e-03	
117	3.000001e-06	3.658971e-04	-3.15921e-04	1.043911e-03	
118	3.000001e-06	-6.32195e-05	1.459075e-03	-2.52172e-03	
119	3.000001e-06	-2.20282e-05	-4.68179e-04	-3.33357e-04	
120	3.000001e-06	2.322089e-04	-9.20109e-04	-1.99235e-04	
121	3.000001e-06	1.112062e-03	-6.16407e-03	-5.61065e-04	
122	3.000002e-06	1.195869e-03	-9.80992e-03	-6.68334e-04	
123	3.000002e-06	1.162337e-03	-8.87741e-03	-5.19451e-04	
124	3.000002e-06	3.145852e-04	-3.47560e-04	-2.54168e-05	
125	3.000002e-06	5.730196e-05	3.236225e-05	-1.52492e-04	
126	3.000002e-06	2.885837e-06	-2.23133e-05	-1.35191e-04	
127	3.000003e-06	1.397526e-05	1.691959e-05	-1.48445e-04	
128	3.000003e-06	9.445749e-06	-1.61794e-05	-1.36755e-04	
129	3.000005e-06	9.744479e-06	1.535059e-05	-1.47899e-04	
130	3.000007e-06	6.869912e-06	-1.36333e-05	-1.37054e-04	
131	3.000012e-06	2.250550e-06	1.729574e-05	-1.47317e-04	
132	3.000023e-06	-8.90379e-06	-8.93205e-06	-1.34990e-04	
133	3.000044e-06	-4.36281e-05	2.726320e-05	-1.39056e-04	
134	3.000081e-06	-3.90059e-05	-1.07024e-05	-1.11131e-04	
135	3.000119e-06	-7.15847e-05	3.068228e-05	-1.09746e-04	
136	3.000196e-06	-3.53310e-05	-1.23624e-05	-5.52470e-05	
137	3.000273e-06	-6.19252e-05	2.506106e-05	-3.20385e-05	
138	3.000406e-06	-2.02448e-05	-9.79696e-06	2.452402e-06	
139	3.000546e-06	-3.69191e-05	1.831982e-05	-6.47779e-06	
140	3.000753e-06	6.285197e-06	-1.77911e-05	6.179089e-06	
141	3.001117e-06	-1.41846e-05	1.770334e-05	-6.18595e-06	
142	3.001480e-06	1.425493e-05	-1.76818e-05	6.185926e-06	
143	3.002038e-06	-1.42626e-05	1.767048e-05	-6.18602e-06	
144	3.002922e-06	1.426561e-05	-1.76640e-05	6.186041e-06	
145	3.004692e-06	-1.42667e-05	1.766085e-05	-6.18603e-06	
146	3.008230e-06	1.426736e-05	-1.76594e-05	6.186067e-06	
147	3.015306e-06	-1.42676e-05	1.765863e-05	-6.18606e-06	
148	3.029459e-06	1.426772e-05	-1.76583e-05	6.186064e-06	
149	3.057764e-06	-1.42678e-05	1.765808e-05	-6.18606e-06	
150	3.114374e-06	1.426781e-05	-1.76580e-05	6.186063e-06	
151	3.227596e-06	-1.42679e-05	1.765795e-05	-6.18607e-06	
152	3.454038e-06	1.426783e-05	-1.76579e-05	6.186063e-06	
153	3.774038e-06	-1.42679e-05	1.765791e-05	-6.18607e-06	
154	4.000000e-06	1.426784e-05	-1.76579e-05	6.186063e-06	
155	4.000000e-06	-1.15008e-03	5.650334e-03	-4.00014e-06	
156	4.000000e-06	-8.50540e-04	3.114619e-03	4.224554e-06	
157	4.000001e-06	3.658797e-04	-3.15907e-04	-3.93100e-06	
158	4.000001e-06	-6.32065e-05	1.459060e-03	3.664678e-06	
159	4.000001e-06	-2.20250e-05	-4.68176e-04	6.183366e-04	
160	4.000001e-06	2.322113e-04	-9.20121e-04	1.050737e-03	
161	4.000001e-06	1.112104e-03	-6.16419e-03	5.023072e-03	
162	4.000002e-06	1.195842e-03	-9.80984e-03	7.499045e-03	
163	4.000002e-06	1.162352e-03	-8.87750e-03	6.528750e-03	
164	4.000002e-06	3.145870e-04	-3.47562e-04	1.954723e-04	
165	4.000002e-06	5.730235e-05	3.236256e-05	1.417134e-04	
166	4.000002e-06	2.886002e-06	-2.23125e-05	1.747672e-04	
167	4.000003e-06	1.397528e-05	1.691997e-05	1.461835e-04	
168	4.000003e-06	9.445920e-06	-1.61786e-05	1.729645e-04	
169	4.000005e-06	9.744485e-06	1.535093e-05	1.468840e-04	
170	4.000007e-06	6.870054e-06	-1.36327e-05	1.724016e-04	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	4.000012e-06	2.250515e-06	1.729591e-05	1.466455e-04	
172	4.000023e-06	-8.90412e-06	-8.93147e-06	1.715086e-04	
173	4.000044e-06	-4.36277e-05	2.726286e-05	1.452142e-04	
174	4.000081e-06	-3.90064e-05	-1.07019e-05	1.684301e-04	
175	4.000119e-06	-7.15843e-05	3.068190e-05	1.391496e-04	
176	4.000196e-06	-3.53313e-05	-1.23621e-05	1.258030e-04	
177	4.000273e-06	-6.19249e-05	2.506078e-05	4.295379e-05	
178	4.000406e-06	-2.02449e-05	-9.79668e-06	2.534289e-05	
179	4.000546e-06	-3.69187e-05	1.831943e-05	-3.68333e-06	
180	4.000753e-06	6.285033e-06	-1.77907e-05	1.561715e-05	
181	4.001110e-06	-1.42591e-05	1.770218e-05	-1.24680e-05	
182	4.001475e-06	1.425197e-05	-1.76816e-05	1.244205e-05	
183	4.002027e-06	-1.42569e-05	1.767005e-05	-1.24239e-05	
184	4.002914e-06	1.425938e-05	-1.76635e-05	1.241402e-05	
185	4.004686e-06	-1.42603e-05	1.766038e-05	-1.24083e-05	
186	4.008231e-06	1.426096e-05	-1.76589e-05	1.240776e-05	
187	4.015321e-06	-1.42612e-05	1.765815e-05	-1.24056e-05	
188	4.029501e-06	1.426129e-05	-1.76578e-05	1.240576e-05	
189	4.057861e-06	-1.42614e-05	1.765760e-05	-1.24049e-05	
190	4.114582e-06	1.426137e-05	-1.76575e-05	1.240526e-05	
191	4.228022e-06	-1.42614e-05	1.765747e-05	-1.24047e-05	
192	4.454903e-06	1.426139e-05	-1.76574e-05	1.240514e-05	
193	4.774903e-06	-1.42615e-05	1.765743e-05	-1.24048e-05	
194	5.000000e-06	1.426140e-05	-1.76574e-05	1.240495e-05	
195	5.000000e-06	-1.15003e-03	5.650332e-03	-6.63027e-03	
196	5.000000e-06	-8.50565e-04	3.114639e-03	-5.37883e-03	
197	5.000001e-06	3.658966e-04	-3.15921e-04	1.043911e-03	
198	5.000001e-06	-6.32191e-05	1.459074e-03	-2.52172e-03	
199	5.000001e-06	-2.66087e-03	9.568777e-03	-3.21247e-03	
200	5.000001e-06	-2.55550e-03	1.085590e-02	-2.92071e-03	
201	5.000001e-06	-2.56111e-03	1.056604e-02	-2.97743e-03	
202	5.000002e-06	-2.38641e-03	1.145825e-02	-2.69858e-03	
203	5.000002e-06	-2.13337e-03	1.123645e-02	-2.50247e-03	
204	5.000002e-06	2.774099e-04	2.257548e-03	1.068518e-04	
205	5.000002e-06	1.705956e-04	3.289603e-05	-1.09124e-05	
206	5.000002e-06	-1.60450e-05	5.729478e-05	-2.69209e-05	
207	5.000003e-06	8.117594e-05	5.018719e-05	-2.32712e-05	
208	5.000003e-06	7.824641e-06	5.095494e-05	-2.37432e-05	
209	5.000005e-06	7.004524e-05	4.746455e-05	-2.13675e-05	
210	5.000008e-06	9.195252e-06	4.249912e-05	-1.91468e-05	
211	5.000014e-06	6.316518e-05	3.323431e-05	-1.40467e-05	
212	5.000025e-06	1.987093e-06	1.803186e-05	-7.66394e-06	
213	5.000049e-06	4.679621e-05	3.760170e-06	-8.23407e-07	
214	5.000095e-06	-2.37796e-05	9.855959e-07	-6.36593e-07	
215	5.000166e-06	2.963545e-05	-5.94369e-07	5.321602e-07	
216	5.000289e-06	-2.72403e-05	5.433576e-07	-5.30938e-07	
217	5.000454e-06	2.830211e-05	-5.36903e-07	5.258567e-07	
218	5.000783e-06	-2.80354e-05	5.313035e-07	-5.25754e-07	
219	5.001442e-06	2.803548e-05	-5.29683e-07	5.254450e-07	
220	5.002759e-06	-2.80346e-05	5.289507e-07	-5.25318e-07	
221	5.005393e-06	2.803427e-05	-5.28592e-07	5.252447e-07	
222	5.010662e-06	-2.80340e-05	5.284237e-07	-5.25220e-07	
223	5.021199e-06	2.803386e-05	-5.28338e-07	5.251993e-07	
224	5.042273e-06	-2.80338e-05	5.282961e-07	-5.25197e-07	
225	5.084422e-06	2.803374e-05	-5.28275e-07	5.251881e-07	
226	5.168719e-06	-2.80338e-05	5.282645e-07	-5.25191e-07	
227	5.337314e-06	2.803372e-05	-5.28259e-07	5.251853e-07	
228	5.657314e-06	-2.80338e-05	5.282564e-07	-5.25190e-07	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	5.977314e-06	2.803371e-05	-5.28254e-07	5.251843e-07	
230	6.000000e-06	-2.80337e-05	5.282149e-07	-5.25182e-07	
231	6.000000e-06	-6.53225e-05	7.471523e-04	1.160408e-06	
232	6.000000e-06	3.810768e-05	1.641152e-04	-1.19856e-06	
233	6.000001e-06	-3.59234e-05	6.767538e-04	1.249700e-06	
234	6.000001e-06	3.408301e-05	1.654001e-04	-1.31649e-06	
235	6.000001e-06	6.667826e-08	-4.60768e-04	5.381438e-04	
236	6.000001e-06	-2.19545e-07	-4.13030e-04	5.629856e-04	
237	6.000002e-06	2.333704e-07	-4.31030e-04	5.917725e-04	
238	6.000002e-06	1.450689e-05	-5.02752e-04	7.841121e-04	
239	6.000002e-06	3.223674e-06	5.646587e-05	2.263904e-05	
240	6.000002e-06	-1.19503e-07	-4.35443e-06	-1.56468e-05	
241	6.000002e-06	-1.38496e-07	-1.23874e-06	1.427459e-05	
242	6.000003e-06	2.196606e-07	2.722507e-06	-1.36959e-05	
243	6.000004e-06	-2.30531e-07	-3.25796e-06	1.345734e-05	
244	6.000006e-06	2.450617e-07	3.494461e-06	-1.33176e-05	
245	6.000010e-06	-2.55957e-07	-3.59649e-06	1.327179e-05	
246	6.000018e-06	2.317804e-07	3.651552e-06	-1.32265e-05	
247	6.000035e-06	-2.85755e-07	-3.67389e-06	1.322277e-05	
248	6.000067e-06	2.050666e-07	3.693258e-06	-1.32153e-05	
249	6.000133e-06	-2.83409e-07	-3.69708e-06	1.321228e-05	
250	6.000264e-06	2.318055e-07	3.700399e-06	-1.32099e-05	
251	6.000526e-06	-2.51355e-07	-3.70197e-06	1.320909e-05	
252	6.001051e-06	2.490570e-07	3.702748e-06	-1.32086e-05	
253	6.002099e-06	-2.48863e-07	-3.70314e-06	1.320841e-05	
254	6.004196e-06	2.487349e-07	3.703338e-06	-1.32083e-05	
255	6.008391e-06	-2.48772e-07	-3.70344e-06	1.320822e-05	
256	6.016779e-06	2.486988e-07	3.703487e-06	-1.32082e-05	
257	6.033556e-06	-2.48757e-07	-3.70351e-06	1.320817e-05	
258	6.067111e-06	2.486913e-07	3.703524e-06	-1.32082e-05	
259	6.134220e-06	-2.48753e-07	-3.70353e-06	1.320816e-05	
260	6.268437e-06	2.486895e-07	3.703533e-06	-1.32082e-05	
261	6.536873e-06	-2.48752e-07	-3.70353e-06	1.320816e-05	
262	6.856873e-06	2.486889e-07	3.703536e-06	-1.32082e-05	
263	7.000000e-06	-2.48752e-07	-3.70354e-06	1.320816e-05	
264	7.000000e-06	-3.14248e-05	6.182832e-04	-8.43539e-04	
265	7.000000e-06	2.933156e-05	2.327819e-04	-4.85313e-04	
266	7.000001e-06	-2.91603e-05	6.085151e-04	-7.03109e-04	
267	7.000001e-06	2.890759e-05	2.299659e-04	-3.99418e-04	
268	7.000001e-06	-7.65421e-07	-4.60075e-04	-3.08569e-06	
269	7.000001e-06	1.736771e-07	-4.14131e-04	2.410115e-06	
270	7.000002e-06	6.913295e-08	-4.31777e-04	-2.26859e-06	
271	7.000002e-06	2.726678e-05	-5.88540e-04	1.472607e-06	
272	7.000002e-06	3.589336e-06	5.858336e-05	1.852975e-07	
273	7.000002e-06	-1.19856e-07	-5.10167e-06	-9.17897e-08	
274	7.000002e-06	-1.37576e-08	-9.94677e-07	8.213473e-08	
275	7.000003e-06	1.254413e-07	2.588577e-06	-7.13808e-08	
276	7.000004e-06	-6.49928e-08	-3.21584e-06	7.456850e-08	
277	7.000006e-06	1.456863e-07	3.444312e-06	-6.84246e-08	
278	7.000010e-06	-6.62342e-08	-3.58867e-06	7.256304e-08	
279	7.000018e-06	1.575772e-07	3.624636e-06	-6.85433e-08	
280	7.000035e-06	-5.68915e-08	-3.66755e-06	7.094377e-08	
281	7.000067e-06	1.605116e-07	3.673478e-06	-6.97159e-08	
282	7.000133e-06	-6.69695e-08	-3.68240e-06	6.973191e-08	
283	7.000264e-06	1.245980e-07	3.685568e-06	-6.98775e-08	
284	7.000526e-06	-1.05189e-07	-3.68742e-06	6.982083e-08	
285	7.001051e-06	1.067773e-07	3.688276e-06	-6.98269e-08	
286	7.002099e-06	-1.07059e-07	-3.68871e-06	6.982128e-08	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	7.004196e-06	1.070640e-07	3.688922e-06	-6.98255e-08	
288	7.008391e-06	-1.07153e-07	-3.68903e-06	6.982043e-08	
289	7.016779e-06	1.071010e-07	3.689084e-06	-6.98250e-08	
290	7.033556e-06	-1.07170e-07	-3.68911e-06	6.982019e-08	
291	7.067111e-06	1.071089e-07	3.689125e-06	-6.98249e-08	
292	7.134220e-06	-1.07175e-07	-3.68913e-06	6.982014e-08	
293	7.268437e-06	1.071109e-07	3.689135e-06	-6.98249e-08	
294	7.536873e-06	-1.07176e-07	-3.68914e-06	6.982012e-08	
295	7.856873e-06	1.071114e-07	3.689138e-06	-6.98249e-08	
296	8.000000e-06	-1.07176e-07	-3.68914e-06	6.982011e-08	
297	8.000000e-06	-5.81481e-05	7.473475e-04	1.237673e-06	
298	8.000000e-06	3.516450e-05	1.641178e-04	-1.24178e-06	
299	8.000001e-06	-3.40456e-05	6.767019e-04	1.286922e-06	
300	8.000001e-06	3.299026e-05	1.654711e-04	-1.34502e-06	
301	8.000001e-06	-3.24811e-07	-4.60782e-04	5.381421e-04	
302	8.000001e-06	-1.40526e-07	-4.13034e-04	5.629882e-04	
303	8.000002e-06	1.408323e-07	-4.31034e-04	5.917724e-04	
304	8.000002e-06	1.468880e-05	-5.03323e-04	7.846639e-04	
305	8.000002e-06	3.225218e-06	5.654959e-05	2.265019e-05	
306	8.000002e-06	-1.00164e-07	-4.38576e-06	-1.56466e-05	
307	8.000002e-06	-2.08344e-07	-1.20362e-06	1.426784e-05	
308	8.000003e-06	2.367008e-07	2.685048e-06	-1.36950e-05	
309	8.000004e-06	-2.97433e-07	-3.22140e-06	1.345052e-05	
310	8.000006e-06	2.638460e-07	3.456646e-06	-1.33163e-05	
311	8.000010e-06	-3.17746e-07	-3.55964e-06	1.326543e-05	
312	8.000018e-06	2.582089e-07	3.614464e-06	-1.32276e-05	
313	8.000035e-06	-3.39091e-07	-3.63331e-06	1.321598e-05	
314	8.000067e-06	2.493288e-07	3.652212e-06	-1.32082e-05	
315	8.000133e-06	-3.28646e-07	-3.65668e-06	1.320539e-05	
316	8.000264e-06	2.775588e-07	3.659957e-06	-1.32030e-05	
317	8.000526e-06	-2.96597e-07	-3.66156e-06	1.320229e-05	
318	8.001051e-06	2.944439e-07	3.662307e-06	-1.32017e-05	
319	8.002099e-06	-2.94347e-07	-3.66270e-06	1.320150e-05	
320	8.004196e-06	2.942444e-07	3.662894e-06	-1.32014e-05	
321	8.008391e-06	-2.94292e-07	-3.66299e-06	1.320132e-05	
322	8.016779e-06	2.942223e-07	3.663042e-06	-1.32013e-05	
323	8.033556e-06	-2.94282e-07	-3.66307e-06	1.320127e-05	
324	8.067111e-06	2.942177e-07	3.663079e-06	-1.32013e-05	
325	8.134220e-06	-2.94280e-07	-3.66309e-06	1.320126e-05	
326	8.268437e-06	2.942166e-07	3.663088e-06	-1.32013e-05	
327	8.536873e-06	-2.94280e-07	-3.66309e-06	1.320126e-05	
328	8.856873e-06	2.942163e-07	3.663091e-06	-1.32013e-05	
329	9.000000e-06	-2.94279e-07	-3.66309e-06	1.320125e-05	
330	9.000000e-06	-3.14277e-05	6.182843e-04	-8.43540e-04	
331	9.000000e-06	2.933381e-05	2.327794e-04	-4.85311e-04	
332	9.000001e-06	-2.91624e-05	6.085178e-04	-7.03111e-04	
333	9.000001e-06	2.890948e-05	2.299629e-04	-3.99417e-04	
334	9.000001e-06	-7.65308e-07	-4.60075e-04	-3.08570e-06	
335	9.000001e-06	1.736164e-07	-4.14131e-04	2.410124e-06	
336	9.000002e-06	6.919706e-08	-4.31777e-04	-2.26859e-06	
337	9.000002e-06	2.726244e-05	-5.88540e-04	1.472566e-06	
338	9.000002e-06	3.587663e-06	5.858338e-05	1.852929e-07	
339	9.000002e-06	-1.19600e-07	-5.10169e-06	-9.17868e-08	
340	9.000002e-06	-1.38427e-08	-9.94689e-07	8.213618e-08	
341	9.000003e-06	1.255433e-07	2.588569e-06	-7.13787e-08	
342	9.000004e-06	-6.50322e-08	-3.21585e-06	7.457010e-08	
343	9.000006e-06	1.457730e-07	3.444307e-06	-6.84227e-08	
344	9.000010e-06	-6.62622e-08	-3.58868e-06	7.256435e-08	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	9.000018e-06	1.576661e-07	3.624634e-06	-6.85421e-08	
346	9.000035e-06	-5.69106e-08	-3.66755e-06	7.094425e-08	
347	9.000067e-06	1.606011e-07	3.673480e-06	-6.97156e-08	
348	9.000133e-06	-6.69950e-08	-3.68240e-06	6.973164e-08	
349	9.000264e-06	1.246627e-07	3.685572e-06	-6.98773e-08	
350	9.000526e-06	-1.05240e-07	-3.68742e-06	6.982064e-08	
351	9.001051e-06	1.068298e-07	3.688279e-06	-6.98267e-08	
352	9.002099e-06	-1.07112e-07	-3.68871e-06	6.982110e-08	
353	9.004196e-06	1.071167e-07	3.688926e-06	-6.98253e-08	
354	9.008391e-06	-1.07206e-07	-3.68903e-06	6.982024e-08	
355	9.016779e-06	1.071537e-07	3.689088e-06	-6.98248e-08	
356	9.033556e-06	-1.07223e-07	-3.68912e-06	6.982001e-08	
357	9.067111e-06	1.071617e-07	3.689129e-06	-6.98247e-08	
358	9.134220e-06	-1.07227e-07	-3.68914e-06	6.981995e-08	
359	9.268437e-06	1.071636e-07	3.689139e-06	-6.98247e-08	
360	9.536873e-06	-1.07228e-07	-3.68914e-06	6.981993e-08	
361	9.856873e-06	1.071642e-07	3.689142e-06	-6.98247e-08	
362	1.000000e-05	-1.07229e-07	-3.68914e-06	6.981992e-08	
363	1.000000e-05	6.437764e-04	-6.04770e-03	8.236065e-04	
364	1.000000e-05	1.747001e-03	-1.10561e-02	2.414203e-03	
365	1.000000e-05	1.960280e-03	-9.78575e-03	2.772650e-03	
366	1.000000e-05	2.005724e-03	-1.09460e-02	2.893932e-03	
367	1.000000e-05	8.486217e-05	-1.31943e-03	4.425108e-04	
368	1.000000e-05	3.057071e-05	-1.02231e-04	5.745563e-04	
369	1.000000e-05	5.623559e-05	-1.29433e-03	1.179233e-03	
